RandRep,Animal,Gen,Treatment,Treat,Line,Vial,Ind,MD,multiout,Index,Trait,Score
1,3634,2,S,1,21,1,1,7.85466980883876,0,ILD2.5,5,0.51196827334958
1,3635,2,S,1,21,1,2,0.609248628087345,0,CS,1,1218.37204680854
1,3635,2,S,1,21,1,2,0.609248628087345,0,ILD2.5,5,0.504286523940625
1,3636,2,S,1,21,1,3,5.05414598755421,0,CS,1,1164.17686705147
1,3636,2,S,1,21,1,3,5.05414598755421,0,ILD2.5,5,0.511594767078029
1,3637,2,S,1,21,1,4,4.1800266642519,0,CS,1,1206.74760317879
1,3637,2,S,1,21,1,4,4.1800266642519,0,ILD2.5,5,0.499521801403345
1,3638,2,S,1,21,1,5,5.50401111597963,0,CS,1,1207.02757033779
1,3638,2,S,1,21,1,5,5.50401111597963,0,ILD2.5,5,0.506375121088773
1,3639,2,S,1,21,1,6,3.45964285749388,0,CS,1,1198.6649054492
1,3639,2,S,1,21,1,6,3.45964285749388,0,ILD2.5,5,0.500297794476988
1,3640,2,S,1,21,2,1,3.82081956580354,0,CS,1,1162.21005942222
1,3640,2,S,1,21,2,1,3.82081956580354,0,ILD2.5,5,0.505737197028279
1,3641,2,S,1,21,2,2,11.7919692920733,0,CS,1,1182.53898220923
1,3641,2,S,1,21,2,2,11.7919692920733,0,ILD2.5,5,0.485519497857197
1,3642,2,S,1,21,2,3,3.94488441830005,0,CS,1,1194.39710500505
1,3642,2,S,1,21,2,3,3.94488441830005,0,ILD2.5,5,0.502705396834449
1,3643,2,S,1,21,2,4,2.57866438215604,0,CS,1,1203.17810633154
1,3643,2,S,1,21,2,4,2.57866438215604,0,ILD2.5,5,0.499092024164523
1,3644,2,S,1,21,2,5,2.04634432867719,0,CS,1,1199.42328734363
1,3644,2,S,1,21,2,5,2.04634432867719,0,ILD2.5,5,0.501122566519961
1,3645,2,S,1,21,2,6,11.5282245440528,0,CS,1,1162.10622960592
1,3645,2,S,1,21,2,6,11.5282245440528,0,ILD2.5,5,0.489402900168635
1,2042,2,S,1,22,1,1,4.69516807724707,0,CS,1,1196.54874070757
1,2042,2,S,1,22,1,1,4.69516807724707,0,ILD2.5,5,0.503837705210053
1,2043,2,S,1,22,1,3,9.49737676798828,0,CS,1,1210.78477764538
1,2043,2,S,1,22,1,3,9.49737676798828,0,ILD2.5,5,0.501763827538275
1,2044,2,S,1,22,1,4,1.12354655524011,0,CS,1,1210.3510051037
1,2044,2,S,1,22,1,4,1.12354655524011,0,ILD2.5,5,0.501577620971518
1,2045,2,S,1,22,1,5,2.51564505617449,0,CS,1,1207.36968470951
1,2045,2,S,1,22,1,5,2.51564505617449,0,ILD2.5,5,0.503311931715769
1,2046,2,S,1,22,1,6,5.78913349711924,0,CS,1,1175.18896825621
1,2046,2,S,1,22,1,6,5.78913349711924,0,ILD2.5,5,0.502885979805294
1,2047,2,S,1,22,2,1,6.17344648492903,0,CS,1,1223.78111695769
1,2047,2,S,1,22,2,1,6.17344648492903,0,ILD2.5,5,0.495187568373591
1,2048,2,S,1,22,2,2,1.67217162560953,0,CS,1,1204.4703769246
1,2048,2,S,1,22,2,2,1.67217162560953,0,ILD2.5,5,0.503329276930127
1,2049,2,S,1,22,2,3,5.08504996180079,0,CS,1,1195.25682967673
1,2049,2,S,1,22,2,3,5.08504996180079,0,ILD2.5,5,0.503605241734129
1,2050,2,S,1,22,2,4,6.24788328469301,0,CS,1,1201.60577746798
1,2050,2,S,1,22,2,4,6.24788328469301,0,ILD2.5,5,0.503303878321197
1,2051,2,S,1,22,2,5,9.95265294543246,0,CS,1,1179.6422244807
1,2051,2,S,1,22,2,5,9.95265294543246,0,ILD2.5,5,0.495103068885827
1,2052,2,S,1,22,2,6,5.34968012818685,0,CS,1,1204.19258334278
1,2052,2,S,1,22,2,6,5.34968012818685,0,ILD2.5,5,0.496594959226503
1,5213,2,S,1,23,2,1,9.79628761723489,0,CS,1,1240.90218076294
1,5213,2,S,1,23,2,1,9.79628761723489,0,ILD2.5,5,0.488715942574412
1,5214,2,S,1,23,2,2,8.19057753175425,0,CS,1,1214.03468740486
1,5214,2,S,1,23,2,2,8.19057753175425,0,ILD2.5,5,0.486887062787483
1,5215,2,S,1,23,2,3,5.44681131857675,0,CS,1,1223.26203243622
1,5215,2,S,1,23,2,3,5.44681131857675,0,ILD2.5,5,0.500796213932495
1,5216,2,S,1,23,2,4,5.76379035120515,0,CS,1,1237.42995312417
1,5216,2,S,1,23,2,4,5.76379035120515,0,ILD2.5,5,0.50428186034757
1,5217,2,S,1,23,2,5,3.9103671125902,0,CS,1,1209.30650466381
1,5217,2,S,1,23,2,5,3.9103671125902,0,ILD2.5,5,0.507068310902571
1,5218,2,S,1,23,2,6,2.86680302639204,0,CS,1,1219.07870496079
1,5218,2,S,1,23,2,6,2.86680302639204,0,ILD2.5,5,0.507617700393043
1,6623,2,S,1,24,1,2,3.69218619567484,0,CS,1,1240.27129648673
1,6623,2,S,1,24,1,2,3.69218619567484,0,ILD2.5,5,0.503873061522973
1,6624,2,S,1,24,1,3,11.145918959849,0,CS,1,1253.40212577164
1,6624,2,S,1,24,1,3,11.145918959849,0,ILD2.5,5,0.509653020380404
1,6625,2,S,1,24,1,5,5.77440450815011,0,CS,1,1259.38141782208
1,6625,2,S,1,24,1,5,5.77440450815011,0,ILD2.5,5,0.501821943993034
1,6626,2,S,1,24,1,6,12.3606170653059,0,CS,1,1249.57068182991
1,6626,2,S,1,24,1,6,12.3606170653059,0,ILD2.5,5,0.500076778813579
1,6627,2,S,1,24,1,8,5.53182160575843,0,CS,1,1242.70556090777
1,6627,2,S,1,24,1,8,5.53182160575843,0,ILD2.5,5,0.496531425322597
1,6628,2,S,1,24,2,2,4.28909721116008,0,CS,1,1242.05922206274
1,6628,2,S,1,24,2,2,4.28909721116008,0,ILD2.5,5,0.512654896097937
1,6629,2,S,1,24,2,5,4.42594714898045,0,CS,1,1204.07244152685
1,6629,2,S,1,24,2,5,4.42594714898045,0,ILD2.5,5,0.501015811219751
1,6630,2,S,1,24,2,6,4.15877082494478,0,CS,1,1214.95002183446
1,6630,2,S,1,24,2,6,4.15877082494478,0,ILD2.5,5,0.51010189120498
1,6631,2,S,1,24,2,7,1.69445463353718,0,CS,1,1231.20419824567
1,6631,2,S,1,24,2,7,1.69445463353718,0,ILD2.5,5,0.508785101468459
1,6632,2,S,1,24,2,8,6.43283641784091,0,CS,1,1246.90434454469
1,6632,2,S,1,24,2,8,6.43283641784091,0,ILD2.5,5,0.512311363935323
1,3299,2,S,1,25,1,1,9.78322676608044,0,CS,1,1254.32372217063
1,3299,2,S,1,25,1,1,9.78322676608044,0,ILD2.5,5,0.512251136451641
1,3300,2,S,1,25,1,2,8.17047740173209,0,CS,1,1220.16319491378
1,3300,2,S,1,25,1,2,8.17047740173209,0,ILD2.5,5,0.491130987568723
1,3301,2,S,1,25,1,5,20.0564558149944,0,CS,1,1237.61643672199
1,3301,2,S,1,25,1,5,20.0564558149944,0,ILD2.5,5,0.475368085934042
1,3302,2,S,1,25,1,6,0.547033679730019,0,CS,1,1210.77615143712
1,3302,2,S,1,25,1,6,0.547033679730019,0,ILD2.5,5,0.504743623099364
1,3303,2,S,1,25,2,1,6.07377899599944,0,CS,1,1183.23586453044
1,3303,2,S,1,25,2,1,6.07377899599944,0,ILD2.5,5,0.500569897028076
1,3304,2,S,1,25,2,2,3.73203416386465,0,CS,1,1172.71991541032
1,3304,2,S,1,25,2,2,3.73203416386465,0,ILD2.5,5,0.500844985294462
1,3305,2,S,1,25,2,3,2.39843325065149,0,CS,1,1190.47310856743
1,3305,2,S,1,25,2,3,2.39843325065149,0,ILD2.5,5,0.504002424746963
1,3306,2,S,1,25,2,4,3.87042229832843,0,CS,1,1200.67129371679
1,3306,2,S,1,25,2,4,3.87042229832843,0,ILD2.5,5,0.50867920101218
1,3307,2,S,1,25,2,5,16.3565904628216,0,CS,1,1123.48109809545
1,3307,2,S,1,25,2,5,16.3565904628216,0,ILD2.5,5,0.490395146288928
1,3308,2,S,1,25,2,6,31.5942460198693,1,CS,1,1108.66125474726
1,3308,2,S,1,25,2,6,31.5942460198693,1,ILD2.5,5,0.481288349735891
1,1376,2,S,1,26,1,2,12.5821272491473,0,CS,1,1201.07359382253
1,1376,2,S,1,26,1,2,12.5821272491473,0,ILD2.5,5,0.506964496470138
1,1377,2,S,1,26,1,3,4.69978997900858,0,CS,1,1219.7826764542
1,1377,2,S,1,26,1,3,4.69978997900858,0,ILD2.5,5,0.506211181704941
1,1378,2,S,1,26,1,4,1.21861539406827,0,CS,1,1199.05221830503
1,1378,2,S,1,26,1,4,1.21861539406827,0,ILD2.5,5,0.512945503182022
1,1379,2,S,1,26,1,5,5.27386836627207,0,CS,1,1210.92902810656
1,1379,2,S,1,26,1,5,5.27386836627207,0,ILD2.5,5,0.517714145725271
1,1380,2,S,1,26,1,6,3.33116459408654,0,CS,1,1207.19408363177
1,1380,2,S,1,26,1,6,3.33116459408654,0,ILD2.5,5,0.51090916827151
1,1381,2,S,1,26,2,1,12.491770885985,0,CS,1,1191.45354737629
1,1381,2,S,1,26,2,1,12.491770885985,0,ILD2.5,5,0.510434951944773
1,1382,2,S,1,26,2,2,2.92174279640571,0,CS,1,1227.853320954
1,1382,2,S,1,26,2,2,2.92174279640571,0,ILD2.5,5,0.513564955707137
1,1383,2,S,1,26,2,3,2.43289681268497,0,CS,1,1209.43953962155
1,1383,2,S,1,26,2,3,2.43289681268497,0,ILD2.5,5,0.513875304157468
1,1384,2,S,1,26,2,4,3.72013558574833,0,CS,1,1231.7760438579
1,1384,2,S,1,26,2,4,3.72013558574833,0,ILD2.5,5,0.513434323308925
1,1385,2,S,1,26,2,5,20.9816275151942,0,CS,1,1144.09129394855
1,1385,2,S,1,26,2,5,20.9816275151942,0,ILD2.5,5,0.51548063283481
1,1386,2,S,1,26,2,6,8.19535208950281,0,CS,1,1201.57110114679
1,1386,2,S,1,26,2,6,8.19535208950281,0,ILD2.5,5,0.515366704747613
1,5729,2,S,1,27,1,3,3.5008176709898,0,CS,1,1192.10141253912
1,5729,2,S,1,27,1,3,3.5008176709898,0,ILD2.5,5,0.519335724617982
1,5730,2,S,1,27,1,5,2.10459029219944,0,CS,1,1198.98883323499
1,5730,2,S,1,27,1,5,2.10459029219944,0,ILD2.5,5,0.512212443360678
1,5731,2,S,1,27,1,6,11.570317912274,0,CS,1,1262.38020333724
1,5731,2,S,1,27,1,6,11.570317912274,0,ILD2.5,5,0.508509537013685
1,5732,2,S,1,27,1,7,3.46100413911027,0,CS,1,1227.61240716368
1,5732,2,S,1,27,1,7,3.46100413911027,0,ILD2.5,5,0.515019698195632
1,5733,2,S,1,27,3,2,13.6335691231899,0,CS,1,1170.30755691731
1,5733,2,S,1,27,3,2,13.6335691231899,0,ILD2.5,5,0.500781680000258
1,5734,2,S,1,27,3,3,5.86006816501939,0,CS,1,1206.40116784499
1,5734,2,S,1,27,3,3,5.86006816501939,0,ILD2.5,5,0.512807173364831
1,5735,2,S,1,27,3,6,0.550054519908906,0,CS,1,1220.86836127223
1,5735,2,S,1,27,3,6,0.550054519908906,0,ILD2.5,5,0.505176452987454
1,5736,2,S,1,27,3,7,4.53795815990589,0,CS,1,1210.96756539737
1,5736,2,S,1,27,3,7,4.53795815990589,0,ILD2.5,5,0.516107529665966
1,5737,2,S,1,27,3,8,1.60930115597285,0,CS,1,1218.73331327607
1,5737,2,S,1,27,3,8,1.60930115597285,0,ILD2.5,5,0.498690044163995
1,161,2,S,1,28,1,1,9.22824528838289,0,CS,1,1258.95115076002
1,161,2,S,1,28,1,1,9.22824528838289,0,ILD2.5,5,0.505465739426085
1,162,2,S,1,28,1,2,3.86295155601022,0,CS,1,1230.58215672276
1,162,2,S,1,28,1,2,3.86295155601022,0,ILD2.5,5,0.502280662215559
1,163,2,S,1,28,1,3,7.48139220395359,0,CS,1,1232.68063810362
1,163,2,S,1,28,1,3,7.48139220395359,0,ILD2.5,5,0.503837845927702
1,164,2,S,1,28,1,4,1.64728946640645,0,CS,1,1229.05392703312
1,164,2,S,1,28,1,4,1.64728946640645,0,ILD2.5,5,0.506444947471176
1,165,2,S,1,28,1,5,7.54817885990995,0,CS,1,1230.83350259533
1,165,2,S,1,28,1,5,7.54817885990995,0,ILD2.5,5,0.507101954576604
1,166,2,S,1,28,1,6,2.87557289255181,0,CS,1,1239.48555636782
1,166,2,S,1,28,1,6,2.87557289255181,0,ILD2.5,5,0.505865409072346
1,167,2,S,1,28,2,1,7.85555107433516,0,CS,1,1187.87026975919
1,167,2,S,1,28,2,1,7.85555107433516,0,ILD2.5,5,0.49471719326847
1,168,2,S,1,28,2,2,3.98016241186036,0,CS,1,1222.3779193759
1,168,2,S,1,28,2,2,3.98016241186036,0,ILD2.5,5,0.504855009293739
1,169,2,S,1,28,2,3,11.7196988061395,0,CS,1,1187.47697053692
1,169,2,S,1,28,2,3,11.7196988061395,0,ILD2.5,5,0.508993133784684
1,170,2,S,1,28,2,4,6.38166413035657,0,CS,1,1174.06823576069
1,170,2,S,1,28,2,4,6.38166413035657,0,ILD2.5,5,0.512548126339899
1,171,2,S,1,28,2,5,2.23469599919349,0,CS,1,1237.8888839023
1,171,2,S,1,28,2,5,2.23469599919349,0,ILD2.5,5,0.506698202862725
1,172,2,S,1,28,2,6,1.08032154586116,0,CS,1,1211.38304796166
1,172,2,S,1,28,2,6,1.08032154586116,0,ILD2.5,5,0.509908102842812
1,1867,2,S,1,29,1,1,6.67483956670127,0,CS,1,1225.59228312046
1,1867,2,S,1,29,1,1,6.67483956670127,0,ILD2.5,5,0.495073531533883
1,1868,2,S,1,29,1,2,3.57559345984304,0,CS,1,1192.8486911591
1,1868,2,S,1,29,1,2,3.57559345984304,0,ILD2.5,5,0.515739901630202
1,1869,2,S,1,29,1,3,1.34168610822673,0,CS,1,1207.62227354233
1,1869,2,S,1,29,1,3,1.34168610822673,0,ILD2.5,5,0.511690160578911
1,1870,2,S,1,29,1,4,4.16225150037168,0,CS,1,1217.85156913494
1,1870,2,S,1,29,1,4,4.16225150037168,0,ILD2.5,5,0.50675548157032
1,1871,2,S,1,29,1,5,3.59730842226341,0,CS,1,1203.80941644062
1,1871,2,S,1,29,1,5,3.59730842226341,0,ILD2.5,5,0.511998527168643
1,1872,2,S,1,29,1,6,3.81022150604375,0,CS,1,1211.63681760574
1,1872,2,S,1,29,1,6,3.81022150604375,0,ILD2.5,5,0.510957499795853
1,1873,2,S,1,29,2,1,5.55734431276492,0,CS,1,1229.43121446915
1,1873,2,S,1,29,2,1,5.55734431276492,0,ILD2.5,5,0.506784640384237
1,1874,2,S,1,29,2,2,2.44198758937362,0,CS,1,1235.46833225299
1,1874,2,S,1,29,2,2,2.44198758937362,0,ILD2.5,5,0.511888035481275
1,1875,2,S,1,29,2,3,5.11880972587068,0,CS,1,1220.88574403995
1,1875,2,S,1,29,2,3,5.11880972587068,0,ILD2.5,5,0.507511533296723
1,1876,2,S,1,29,2,4,6.48088359912557,0,CS,1,1238.86848015078
1,1876,2,S,1,29,2,4,6.48088359912557,0,ILD2.5,5,0.517865928921497
1,1877,2,S,1,29,2,5,3.69685148121516,0,CS,1,1236.61940610502
1,1877,2,S,1,29,2,5,3.69685148121516,0,ILD2.5,5,0.504980425484071
1,1878,2,S,1,29,2,6,3.27104385574269,0,CS,1,1228.36621394255
1,1878,2,S,1,29,2,6,3.27104385574269,0,ILD2.5,5,0.514131530506041
1,5761,2,S,1,30,2,1,1.18138283160389,0,CS,1,1223.73462991142
1,5761,2,S,1,30,2,1,1.18138283160389,0,ILD2.5,5,0.505518316744547
1,5762,2,S,1,30,2,2,4.78192223117233,0,CS,1,1221.76429805425
1,5762,2,S,1,30,2,2,4.78192223117233,0,ILD2.5,5,0.498640428771078
1,5763,2,S,1,30,2,3,2.58239624824364,0,CS,1,1225.30141416532
1,5763,2,S,1,30,2,3,2.58239624824364,0,ILD2.5,5,0.499160443942547
1,5764,2,S,1,30,2,5,1.96607152984995,0,CS,1,1234.34129982126
1,5764,2,S,1,30,2,5,1.96607152984995,0,ILD2.5,5,0.502439190030881
1,5765,2,S,1,30,2,6,1.896282863577,0,CS,1,1225.42273884928
1,5765,2,S,1,30,2,6,1.896282863577,0,ILD2.5,5,0.508138844461195
1,5766,2,S,1,30,2,7,3.14770180410899,0,CS,1,1228.24671788692
1,5766,2,S,1,30,2,7,3.14770180410899,0,ILD2.5,5,0.516789252734212
1,5767,2,S,1,30,2,8,6.15858823415344,0,CS,1,1241.59941652334
1,5767,2,S,1,30,2,8,6.15858823415344,0,ILD2.5,5,0.515468175193152
1,5768,2,S,1,30,3,2,4.03557726440467,0,CS,1,1238.88964623793
1,5768,2,S,1,30,3,2,4.03557726440467,0,ILD2.5,5,0.513612365918323
1,5769,2,S,1,30,3,5,5.28241247816641,0,CS,1,1232.86612772388
1,5769,2,S,1,30,3,5,5.28241247816641,0,ILD2.5,5,0.494631655547263
1,5770,2,S,1,30,3,6,6.07600691463902,0,CS,1,1242.87685990563
1,5770,2,S,1,30,3,6,6.07600691463902,0,ILD2.5,5,0.505412672038615
1,5771,2,S,1,30,3,7,2.93416730532817,0,CS,1,1234.5043989841
1,5771,2,S,1,30,3,7,2.93416730532817,0,ILD2.5,5,0.514885324385412
1,3321,2,S,1,31,1,1,3.51173713167041,0,CS,1,1230.99896199974
1,3321,2,S,1,31,1,1,3.51173713167041,0,ILD2.5,5,0.508646555744716
1,3322,2,S,1,31,1,2,6.12033973516859,0,CS,1,1222.44636328597
1,3322,2,S,1,31,1,2,6.12033973516859,0,ILD2.5,5,0.49098059481479
1,3323,2,S,1,31,1,3,4.31406768623552,0,CS,1,1251.43641912448
1,3323,2,S,1,31,1,3,4.31406768623552,0,ILD2.5,5,0.511221271254
1,3324,2,S,1,31,1,4,6.71511756580176,0,CS,1,1202.07089826035
1,3324,2,S,1,31,1,4,6.71511756580176,0,ILD2.5,5,0.507937828637612
1,3325,2,S,1,31,1,5,2.35184724929033,0,CS,1,1202.38993490279
1,3325,2,S,1,31,1,5,2.35184724929033,0,ILD2.5,5,0.509656143434173
1,3326,2,S,1,31,1,6,3.21640635428961,0,CS,1,1229.62695336611
1,3326,2,S,1,31,1,6,3.21640635428961,0,ILD2.5,5,0.500886616808241
1,3327,2,S,1,31,2,1,2.03354518544822,0,CS,1,1229.66083851514
1,3327,2,S,1,31,2,1,2.03354518544822,0,ILD2.5,5,0.511864946478133
1,3328,2,S,1,31,2,2,2.81998534875705,0,CS,1,1227.2106583631
1,3328,2,S,1,31,2,2,2.81998534875705,0,ILD2.5,5,0.511313229219359
1,3329,2,S,1,31,2,3,4.62800014355517,0,CS,1,1248.4575372123
1,3329,2,S,1,31,2,3,4.62800014355517,0,ILD2.5,5,0.503943576474957
1,3330,2,S,1,31,2,4,2.13966540310081,0,CS,1,1230.7170448338
1,3330,2,S,1,31,2,4,2.13966540310081,0,ILD2.5,5,0.509705229759486
1,3331,2,S,1,31,2,5,7.7415700400764,0,CS,1,1222.81978321509
1,3331,2,S,1,31,2,5,7.7415700400764,0,ILD2.5,5,0.513220546430675
1,3332,2,S,1,31,2,6,1.66102543115201,0,CS,1,1232.20461864993
1,3332,2,S,1,31,2,6,1.66102543115201,0,ILD2.5,5,0.505570349427155
1,4636,2,S,1,32,1,2,19.0673958337793,0,CS,1,1221.26182468971
1,4636,2,S,1,32,1,2,19.0673958337793,0,ILD2.5,5,0.489460901302893
1,4637,2,S,1,32,2,1,5.08409296577456,0,CS,1,1227.14718849134
1,4637,2,S,1,32,2,1,5.08409296577456,0,ILD2.5,5,0.504158967190648
1,4638,2,S,1,32,2,2,3.9278966160391,0,CS,1,1247.40459443687
1,4638,2,S,1,32,2,2,3.9278966160391,0,ILD2.5,5,0.499749324825642
1,4639,2,S,1,32,2,3,2.36219187922822,0,CS,1,1210.96361996919
1,4639,2,S,1,32,2,3,2.36219187922822,0,ILD2.5,5,0.505376537506559
1,4640,2,S,1,32,2,4,5.10416170442465,0,CS,1,1187.72602527313
1,4640,2,S,1,32,2,4,5.10416170442465,0,ILD2.5,5,0.504256693580009
1,4641,2,S,1,32,2,5,5.53169071445002,0,CS,1,1218.14357847413
1,4641,2,S,1,32,2,5,5.53169071445002,0,ILD2.5,5,0.496797343244178
1,4642,2,S,1,32,2,6,12.0669187191721,0,CS,1,1178.94293519425
1,4642,2,S,1,32,2,6,12.0669187191721,0,ILD2.5,5,0.482361621241628
1,1715,2,S,1,33,1,1,5.08332897998943,0,CS,1,1205.77573002242
1,1715,2,S,1,33,1,1,5.08332897998943,0,ILD2.5,5,0.504759008197915
1,1716,2,S,1,33,1,2,2.12767192756305,0,CS,1,1201.1887630362
1,1716,2,S,1,33,1,2,2.12767192756305,0,ILD2.5,5,0.511923235499556
1,1717,2,S,1,33,1,3,3.12882204368381,0,CS,1,1216.45057441722
1,1717,2,S,1,33,1,3,3.12882204368381,0,ILD2.5,5,0.511534670522585
1,1718,2,S,1,33,1,4,6.5606447059949,0,CS,1,1198.90542672148
1,1718,2,S,1,33,1,4,6.5606447059949,0,ILD2.5,5,0.521545421330982
1,1719,2,S,1,33,1,5,1.81887071266889,0,CS,1,1199.74450983902
1,1719,2,S,1,33,1,5,1.81887071266889,0,ILD2.5,5,0.509128774055857
1,1720,2,S,1,33,1,6,4.460126217447,0,CS,1,1207.10056655515
1,1720,2,S,1,33,1,6,4.460126217447,0,ILD2.5,5,0.497978035718233
1,1721,2,S,1,33,2,1,3.79827455313876,0,CS,1,1208.22716774987
1,1721,2,S,1,33,2,1,3.79827455313876,0,ILD2.5,5,0.510759868976053
1,1722,2,S,1,33,2,2,2.58717667003181,0,CS,1,1240.84075439912
1,1722,2,S,1,33,2,2,2.58717667003181,0,ILD2.5,5,0.509556737531295
1,1723,2,S,1,33,2,3,7.75464662292611,0,CS,1,1214.50383101724
1,1723,2,S,1,33,2,3,7.75464662292611,0,ILD2.5,5,0.50190787640547
1,1724,2,S,1,33,2,4,2.98183929545134,0,CS,1,1233.27630498783
1,1724,2,S,1,33,2,4,2.98183929545134,0,ILD2.5,5,0.509708587108135
1,1725,2,S,1,33,2,5,4.55614608785895,0,CS,1,1201.81094834235
1,1725,2,S,1,33,2,5,4.55614608785895,0,ILD2.5,5,0.512317824413009
1,1726,2,S,1,33,2,6,14.894933480025,0,CS,1,1219.39757439665
1,1726,2,S,1,33,2,6,14.894933480025,0,ILD2.5,5,0.50911187165995
1,4066,2,S,1,34,1,2,17.2826051740953,0,CS,1,1196.58504828439
1,4066,2,S,1,34,1,2,17.2826051740953,0,ILD2.5,5,0.482582111282545
1,4067,2,S,1,34,1,4,9.34088151753098,0,CS,1,1239.23847583909
1,4067,2,S,1,34,1,4,9.34088151753098,0,ILD2.5,5,0.510077805146338
1,4068,2,S,1,34,1,6,1.54440431891844,0,CS,1,1215.0874682736
1,4068,2,S,1,34,1,6,1.54440431891844,0,ILD2.5,5,0.498466521793927
1,4069,2,S,1,34,2,1,5.75927224542614,0,CS,1,1231.41535550673
1,4069,2,S,1,34,2,1,5.75927224542614,0,ILD2.5,5,0.492902966927967
1,4070,2,S,1,34,2,2,3.18615998964416,0,CS,1,1233.34711704009
1,4070,2,S,1,34,2,2,3.18615998964416,0,ILD2.5,5,0.516096830069733
1,4071,2,S,1,34,2,3,4.23959607594629,0,CS,1,1198.41830945811
1,4071,2,S,1,34,2,3,4.23959607594629,0,ILD2.5,5,0.500253210844218
1,4072,2,S,1,34,2,4,1.67871930370391,0,CS,1,1222.3914630301
1,4072,2,S,1,34,2,4,1.67871930370391,0,ILD2.5,5,0.50433313690884
1,4073,2,S,1,34,2,5,10.8502356040202,0,CS,1,1215.07676940823
1,4073,2,S,1,34,2,5,10.8502356040202,0,ILD2.5,5,0.48413985130952
1,4074,2,S,1,34,2,6,5.09947286419352,0,CS,1,1237.3858645458
1,4074,2,S,1,34,2,6,5.09947286419352,0,ILD2.5,5,0.502505284769786
1,2888,2,S,1,35,1,1,3.59038341879344,0,CS,1,1201.35997010795
1,2888,2,S,1,35,1,1,3.59038341879344,0,ILD2.5,5,0.514717606910693
1,2889,2,S,1,35,1,2,4.24285935942558,0,CS,1,1196.63676842873
1,2889,2,S,1,35,1,2,4.24285935942558,0,ILD2.5,5,0.506253582656745
1,2890,2,S,1,35,1,3,5.34782748409309,0,CS,1,1204.88856100655
1,2890,2,S,1,35,1,3,5.34782748409309,0,ILD2.5,5,0.513884256777635
1,2891,2,S,1,35,1,4,7.30363359867293,0,CS,1,1195.94713744193
1,2891,2,S,1,35,1,4,7.30363359867293,0,ILD2.5,5,0.508505024946404
1,2892,2,S,1,35,1,5,4.4066716027566,0,CS,1,1202.77891198304
1,2892,2,S,1,35,1,5,4.4066716027566,0,ILD2.5,5,0.506126352495248
1,2893,2,S,1,35,2,1,0.759724358703564,0,CS,1,1191.23428053053
1,2893,2,S,1,35,2,1,0.759724358703564,0,ILD2.5,5,0.509297132584743
1,2894,2,S,1,35,2,2,11.9880834967678,0,CS,1,1155.21763221385
1,2894,2,S,1,35,2,2,11.9880834967678,0,ILD2.5,5,0.515307204095472
1,2895,2,S,1,35,2,3,1.89852028728152,0,CS,1,1212.28480335457
1,2895,2,S,1,35,2,3,1.89852028728152,0,ILD2.5,5,0.506858274822546
1,2896,2,S,1,35,2,5,2.71356436313025,0,CS,1,1195.58261018541
1,2896,2,S,1,35,2,5,2.71356436313025,0,ILD2.5,5,0.508077446861965
1,2897,2,S,1,35,2,6,6.11296576549653,0,CS,1,1190.3819181721
1,2897,2,S,1,35,2,6,6.11296576549653,0,ILD2.5,5,0.496469930517415
1,132,2,S,1,36,1,1,5.33862131416564,0,CS,1,1215.06671056
1,132,2,S,1,36,1,1,5.33862131416564,0,ILD2.5,5,0.498217444010008
1,133,2,S,1,36,1,2,4.54896553213813,0,CS,1,1190.43428116707
1,133,2,S,1,36,1,2,4.54896553213813,0,ILD2.5,5,0.515746186061613
1,134,2,S,1,36,1,3,8.78959982553593,0,CS,1,1215.26083162788
1,134,2,S,1,36,1,3,8.78959982553593,0,ILD2.5,5,0.514927700260833
1,135,2,S,1,36,1,4,18.4143878961963,0,CS,1,1166.78170861372
1,135,2,S,1,36,1,4,18.4143878961963,0,ILD2.5,5,0.524429595446655
1,136,2,S,1,36,1,5,12.4914977530656,0,CS,1,1197.37704077611
1,136,2,S,1,36,1,5,12.4914977530656,0,ILD2.5,5,0.504922426491561
1,137,2,S,1,36,1,6,3.73576154030214,0,CS,1,1197.57653432069
1,137,2,S,1,36,1,6,3.73576154030214,0,ILD2.5,5,0.509907987829859
1,138,2,S,1,36,2,1,3.72872313104084,0,CS,1,1209.3518925441
1,138,2,S,1,36,2,1,3.72872313104084,0,ILD2.5,5,0.50635732717521
1,139,2,S,1,36,2,2,11.4812616486604,0,CS,1,1174.81223085979
1,139,2,S,1,36,2,2,11.4812616486604,0,ILD2.5,5,0.504059638869595
1,140,2,S,1,36,2,3,1.93154850243018,0,CS,1,1215.20524100983
1,140,2,S,1,36,2,3,1.93154850243018,0,ILD2.5,5,0.501790699754889
1,141,2,S,1,36,2,4,4.91923967638875,0,CS,1,1198.19382590816
1,141,2,S,1,36,2,4,4.91923967638875,0,ILD2.5,5,0.513192074964249
1,142,2,S,1,36,2,5,5.65756091698012,0,CS,1,1184.25860539176
1,142,2,S,1,36,2,5,5.65756091698012,0,ILD2.5,5,0.516845929665607
1,143,2,S,1,36,2,6,6.44950351620596,0,CS,1,1173.78144851965
1,143,2,S,1,36,2,6,6.44950351620596,0,ILD2.5,5,0.507142058655567
1,4883,2,S,1,37,1,1,3.08279406510107,0,CS,1,1214.47675061228
1,4883,2,S,1,37,1,1,3.08279406510107,0,ILD2.5,5,0.513087822278284
